Uid,Sid,Key,Time,Value,UpdateTime
8283944169,764345307,calories,1749191700,"{""time"":1749191700,""calories"":1}",1749271753
8283944169,764345307,calories,1749191640,"{""time"":1749191640,""calories"":1}",1749271753
8283944169,764345307,calories,1749191520,"{""time"":1749191520,""calories"":1}",1749271753
8283944169,764345307,calories,1749191460,"{""time"":1749191460,""calories"":3}",1749271753
8283944169,764345307,steps,1749191460,"{""time"":1749191460,""steps"":45,""distance"":30,""calories"":3}",1749271750
8283944169,764345307,calories,1749191400,"{""time"":1749191400,""calories"":1}",1749271753
8283944169,764345307,steps,1749191400,"{""time"":1749191400,""steps"":22,""distance"":14,""calories"":1}",1749271750
8283944169,764345307,calories,1749191340,"{""time"":1749191340,""calories"":1}",1749271753
8283944169,764345307,heart_rate,1749191340,"{""time"":1749191340,""bpm"":93}",1749271753
8283944169,764345307,calories,1749191280,"{""time"":1749191280,""calories"":1}",1749271753
8283944169,764345307,calories,1749191100,"{""time"":1749191100,""calories"":1}",1749271753
8283944169,764345307,calories,1749191040,"{""time"":1749191040,""calories"":1}",1749271753
8283944169,764345307,calories,1749190920,"{""time"":1749190920,""calories"":1}",1749271753
8283944169,764345307,calories,1749190800,"{""time"":1749190800,""calories"":1}",1749271753
8283944169,764345307,calories,1749190740,"{""time"":1749190740,""calories"":1}",1749271753
8283944169,764345307,heart_rate,1749190740,"{""time"":1749190740,""bpm"":92}",1749271753
8283944169,764345307,calories,1749190500,"{""time"":1749190500,""calories"":1}",1749271753
8283944169,764345307,calories,1749190440,"{""time"":1749190440,""calories"":1}",1749271753
8283944169,764345307,calories,1749190380,"{""time"":1749190380,""calories"":1}",1749271753
8283944169,764345307,calories,1749190320,"{""time"":1749190320,""calories"":1}",1749271753
8283944169,764345307,calories,1749190200,"{""time"":1749190200,""calories"":1}",1749271753
8283944169,764345307,steps,1749190200,"{""time"":1749190200,""steps"":44,""distance"":29,""calories"":1}",1749271750
8283944169,764345307,calories,1749190140,"{""time"":1749190140,""calories"":1}",1749271753
8283944169,764345307,steps,1749190140,"{""time"":1749190140,""steps"":51,""distance"":33,""calories"":1}",1749271750
8283944169,764345307,heart_rate,1749190140,"{""time"":1749190140,""bpm"":104}",1749271753
8283944169,764345307,calories,1749190080,"{""time"":1749190080,""calories"":1}",1749271753
8283944169,764345307,spo2,1749190080,"{""time"":1749190080,""spo2"":94}",1749271754
8283944169,764345307,calories,1749190020,"{""time"":1749190020,""calories"":1}",1749271753
8283944169,764345307,calories,1749189840,"{""time"":1749189840,""calories"":1}",1749271753
8283944169,764345307,calories,1749189780,"{""time"":1749189780,""calories"":1}",1749271753
8283944169,764345307,calories,1749189720,"{""time"":1749189720,""calories"":1}",1749271753
8283944169,764345307,calories,1749189660,"{""time"":1749189660,""calories"":1}",1749271753
8283944169,764345307,calories,1749189600,"{""time"":1749189600,""calories"":1}",1749271753
8283944169,764345307,steps,1749189600,"{""time"":1749189600,""steps"":7,""distance"":4,""calories"":1}",1749271750
8283944169,764345307,steps,1749189540,"{""time"":1749189540,""steps"":40,""distance"":26,""calories"":1}",1749271750
8283944169,764345307,calories,1749189540,"{""time"":1749189540,""calories"":1}",1749271753
8283944169,764345307,heart_rate,1749189540,"{""time"":1749189540,""bpm"":111}",1749271753
8283944169,764345307,intensity,1749189540,"{""time"":1749189540}",1749271750
8283944169,764345307,calories,1749189480,"{""time"":1749189480,""calories"":2}",1749271753
8283944169,764345307,intensity,1749189480,"{""time"":1749189480}",1749271750
8283944169,764345307,steps,1749189480,"{""time"":1749189480,""steps"":104,""distance"":65,""calories"":2}",1749271750
8283944169,764345307,heart_rate,1749189480,"{""time"":1749189480,""bpm"":98}",1749271753
8283944169,764345307,steps,1749189420,"{""time"":1749189420,""steps"":102,""distance"":65,""calories"":2}",1749271750
8283944169,764345307,calories,1749189420,"{""time"":1749189420,""calories"":2}",1749271753
8283944169,764345307,steps,1749189360,"{""time"":1749189360,""steps"":21,""distance"":14,""calories"":3}",1749271750
8283944169,764345307,calories,1749189360,"{""time"":1749189360,""calories"":3}",1749271753
8283944169,764345307,calories,1749189300,"{""time"":1749189300,""calories"":1}",1749271753
8283944169,764345307,calories,1749189240,"{""time"":1749189240,""calories"":3}",1749271753
8283944169,764345307,calories,1749189180,"{""time"":1749189180,""calories"":3}",1749271753
8283944169,764345307,calories,1749189120,"{""time"":1749189120,""calories"":5}",1749271753
8283944169,764345307,calories,1749189060,"{""time"":1749189060,""calories"":4}",1749271753
8283944169,764345307,calories,1749189000,"{""time"":1749189000,""calories"":4}",1749271753
8283944169,764345307,heart_rate,1749189000,"{""time"":1749189000,""bpm"":77}",1749271753
8283944169,764345307,steps,1749188940,"{""time"":1749188940,""steps"":17,""distance"":10,""calories"":2}",1749271750
8283944169,764345307,heart_rate,1749188940,"{""time"":1749188940,""bpm"":99}",1749271753
8283944169,764345307,calories,1749188940,"{""time"":1749188940,""calories"":2}",1749271753
8283944169,764345307,steps,1749188880,"{""time"":1749188880,""steps"":84,""distance"":54,""calories"":3}",1749271750
8283944169,764345307,calories,1749188880,"{""time"":1749188880,""calories"":3}",1749271753
8283944169,764345307,spo2,1749188880,"{""time"":1749188880,""spo2"":94}",1749271754
8283944169,764345307,heart_rate,1749188820,"{""time"":1749188820,""bpm"":95}",1749271753
8283944169,764345307,calories,1749188760,"{""time"":1749188760,""calories"":1}",1749271753
8283944169,764345307,calories,1749188700,"{""time"":1749188700,""calories"":1}",1749271753
8283944169,764345307,calories,1749188640,"{""time"":1749188640,""calories"":1}",1749271753
8283944169,764345307,calories,1749188580,"{""time"":1749188580,""calories"":3}",1749271753
8283944169,764345307,calories,1749188520,"{""time"":1749188520,""calories"":3}",1749271753
8283944169,764345307,calories,1749188460,"{""time"":1749188460,""calories"":1}",1749271753
8283944169,764345307,steps,1749188460,"{""time"":1749188460,""steps"":14,""distance"":9,""calories"":1}",1749271750
8283944169,764345307,calories,1749188400,"{""time"":1749188400,""calories"":1}",1749271753
8283944169,764345307,calories,1749188340,"{""time"":1749188340,""calories"":2}",1749271753
8283944169,764345307,calories,1749188280,"{""time"":1749188280,""calories"":1}",1749271753
8283944169,764345307,calories,1749188220,"{""time"":1749188220,""calories"":2}",1749271753
8283944169,764345307,valid_stand,1749186000,"{""end_time"":1749189600,""start_time"":1749186000}",1749271754
8283944169,764345307,heart_rate,1749182340,"{""time"":1749182340,""bpm"":59}",1749271754
8283944169,764345307,spo2,1749182340,"{""time"":1749182340,""spo2"":98}",1749271754
8283944169,764345307,heart_rate,1749179940,"{""time"":1749179940,""bpm"":82}",1749271754
8283944169,764345307,sleep,1749179880,"{""timezone"":8,""max_spo2"":99,""duration"":419,""sleep_deep_duration"":108,""min_spo2"":94,""avg_spo2"":98,""version"":2,""wake_up_time"":1749179880,""has_stage"":true,""bedtime"":1749154740,""has_rem"":true,""breath_quality"":0,""device_wake_up_time"":1749179880,""sleep_light_duration"":239,""sleep_rem_duration"":72,""max_hr"":101,""avg_hr"":68,""sleep_awake_duration"":0,""min_hr"":57,""items"":[{""end_time"":1749155160,""state"":3,""start_time"":1749154740},{""start_time"":1749155160,""state"":2,""end_time"":1749156300},{""end_time"":1749158880,""state"":3,""start_time"":1749156300},{""start_time"":1749158880,""end_time"":1749160080,""state"":2},{""start_time"":1749160080,""end_time"":1749161400,""state"":3},{""start_time"":1749161400,""state"":4,""end_time"":1749161820},{""start_time"":1749161820,""end_time"":1749162840,""state"":2},{""end_time"":1749166440,""state"":3,""start_time"":1749162840},{""end_time"":1749166920,""state"":2,""start_time"":1749166440},{""state"":4,""end_time"":1749167520,""start_time"":1749166920},{""state"":3,""start_time"":1749167520,""end_time"":1749168180},{""end_time"":1749169320,""start_time"":1749168180,""state"":4},{""end_time"":1749170520,""start_time"":1749169320,""state"":2},{""state"":3,""start_time"":1749170520,""end_time"":1749172740},{""start_time"":1749172740,""end_time"":1749173700,""state"":4},{""end_time"":1749174480,""state"":3,""start_time"":1749173700},{""start_time"":1749174480,""end_time"":1749174960,""state"":2},{""start_time"":1749174960,""end_time"":1749176160,""state"":4},{""start_time"":1749176160,""end_time"":1749177060,""state"":2},{""end_time"":1749179580,""state"":3,""start_time"":1749177060},{""start_time"":1749179580,""state"":2,""end_time"":1749179640},{""start_time"":1749179640,""end_time"":1749179880,""state"":3}],""device_bedtime"":1749154740,""awake_count"":0}",1749271754
8283944169,764345307,stress,1749179700,"{""time"":1749179700,""stress"":20}",1749271754
8283944169,764345307,stress,1749179400,"{""time"":1749179400,""stress"":16}",1749271754
8283944169,764345307,heart_rate,1749179340,"{""time"":1749179340,""bpm"":100}",1749271754
8283944169,764345307,spo2,1749179340,"{""time"":1749179340,""spo2"":98}",1749271754
8283944169,764345307,stress,1749179100,"{""time"":1749179100,""stress"":19}",1749271754
8283944169,764345307,stress,1749178800,"{""time"":1749178800,""stress"":16}",1749271754
8283944169,764345307,spo2,1749178740,"{""time"":1749178740,""spo2"":97}",1749271754
8283944169,764345307,heart_rate,1749178740,"{""time"":1749178740,""bpm"":60}",1749271754
8283944169,764345307,stress,1749178500,"{""time"":1749178500,""stress"":18}",1749271754
8283944169,764345307,stress,1749178200,"{""time"":1749178200,""stress"":12}",1749271754
8283944169,764345307,spo2,1749178140,"{""time"":1749178140,""spo2"":98}",1749271754
8283944169,764345307,heart_rate,1749178140,"{""time"":1749178140,""bpm"":64}",1749271754
8283944169,764345307,stress,1749177900,"{""time"":1749177900,""stress"":18}",1749271754
8283944169,764345307,stress,1749177600,"{""time"":1749177600,""stress"":16}",1749271754
8283944169,764345307,heart_rate,1749177540,"{""time"":1749177540,""bpm"":61}",1749271754
8283944169,764345307,spo2,1749177540,"{""time"":1749177540,""spo2"":98}",1749271754
8283944169,764345307,stress,1749177300,"{""time"":1749177300,""stress"":12}",1749271754
8283944169,764345307,stress,1749177000,"{""time"":1749177000,""stress"":15}",1749271754
8283944169,764345307,spo2,1749176940,"{""time"":1749176940,""spo2"":96}",1749271754
8283944169,764345307,heart_rate,1749176940,"{""time"":1749176940,""bpm"":70}",1749271754
8283944169,764345307,stress,1749176700,"{""time"":1749176700,""stress"":16}",1749271754
8283944169,764345307,stress,1749176400,"{""time"":1749176400,""stress"":15}",1749271754
8283944169,764345307,spo2,1749176340,"{""time"":1749176340,""spo2"":94}",1749271754
8283944169,764345307,heart_rate,1749176340,"{""time"":1749176340,""bpm"":70}",1749271754
8283944169,764345307,stress,1749176100,"{""time"":1749176100,""stress"":16}",1749271754
8283944169,764345307,stress,1749175800,"{""time"":1749175800,""stress"":10}",1749271754
8283944169,764345307,heart_rate,1749175740,"{""time"":1749175740,""bpm"":75}",1749271754
8283944169,764345307,spo2,1749175740,"{""time"":1749175740,""spo2"":98}",1749271754
8283944169,764345307,stress,1749175500,"{""time"":1749175500,""stress"":16}",1749271754
8283944169,764345307,stress,1749175200,"{""time"":1749175200,""stress"":12}",1749271754
8283944169,764345307,spo2,1749175140,"{""time"":1749175140,""spo2"":98}",1749271754
8283944169,764345307,stress,1749174900,"{""time"":1749174900,""stress"":13}",1749271754
8283944169,764345307,stress,1749174600,"{""time"":1749174600,""stress"":13}",1749271754
8283944169,764345307,spo2,1749174540,"{""time"":1749174540,""spo2"":98}",1749271754
8283944169,764345307,stress,1749174300,"{""time"":1749174300,""stress"":15}",1749271754
8283944169,764345307,stress,1749174000,"{""time"":1749174000,""stress"":22}",1749271754
8283944169,764345307,spo2,1749173940,"{""time"":1749173940,""spo2"":98}",1749271754
8283944169,764345307,stress,1749173700,"{""time"":1749173700,""stress"":16}",1749271754
8283944169,764345307,stress,1749173400,"{""time"":1749173400,""stress"":10}",1749271754
8283944169,764345307,spo2,1749173340,"{""time"":1749173340,""spo2"":98}",1749271754
8283944169,764345307,stress,1749173100,"{""time"":1749173100,""stress"":10}",1749271754
8283944169,764345307,stress,1749172800,"{""time"":1749172800,""stress"":17}",1749271754
8283944169,764345307,spo2,1749172740,"{""time"":1749172740,""spo2"":98}",1749271754
8283944169,764345307,stress,1749172500,"{""time"":1749172500,""stress"":21}",1749271754
8283944169,764345307,stress,1749172200,"{""time"":1749172200,""stress"":10}",1749271754
8283944169,764345307,spo2,1749172140,"{""time"":1749172140,""spo2"":98}",1749271754
8283944169,764345307,stress,1749171900,"{""time"":1749171900,""stress"":11}",1749271754
8283944169,764345307,stress,1749171600,"{""time"":1749171600,""stress"":15}",1749271754
8283944169,764345307,spo2,1749171540,"{""time"":1749171540,""spo2"":98}",1749271754
8283944169,764345307,stress,1749171300,"{""time"":1749171300,""stress"":8}",1749271754
8283944169,764345307,stress,1749171240,"{""time"":1749171240,""stress"":13}",1749271754
8283944169,764345307,stress,1749171000,"{""time"":1749171000,""stress"":16}",1749271754
8283944169,764345307,spo2,1749170940,"{""time"":1749170940,""spo2"":94}",1749271754
8283944169,764345307,stress,1749170700,"{""time"":1749170700,""stress"":11}",1749271754
8283944169,764345307,stress,1749170400,"{""time"":1749170400,""stress"":10}",1749271754
8283944169,764345307,spo2,1749170340,"{""time"":1749170340,""spo2"":97}",1749271754
8283944169,764345307,stress,1749170100,"{""time"":1749170100,""stress"":10}",1749271754
8283944169,764345307,stress,1749169800,"{""time"":1749169800,""stress"":11}",1749271754
8283944169,764345307,spo2,1749169740,"{""time"":1749169740,""spo2"":97}",1749271754
8283944169,764345307,stress,1749169500,"{""time"":1749169500,""stress"":5}",1749271754
8283944169,764345307,stress,1749169200,"{""time"":1749169200,""stress"":5}",1749271754
8283944169,764345307,spo2,1749169140,"{""time"":1749169140,""spo2"":98}",1749271754
8283944169,764345307,stress,1749168900,"{""time"":1749168900,""stress"":10}",1749271754
8283944169,764345307,stress,1749168600,"{""time"":1749168600,""stress"":9}",1749271754
8283944169,764345307,spo2,1749168540,"{""time"":1749168540,""spo2"":98}",1749271754
8283944169,764345307,stress,1749168300,"{""time"":1749168300,""stress"":12}",1749271754
8283944169,764345307,stress,1749168000,"{""time"":1749168000,""stress"":15}",1749271754
8283944169,764345307,vitality,1749168000,"{""daily_high_intensity_vitality"":0,""daily_medium_intensity_vitality"":4,""date_time"":1749168000,""latest_accumulated_vitality"":43,""daily_low_intensity_vitality"":3,""suggested_activity_duration"":15,""suggested_activity_type"":1}",1749271754
8283944169,764345307,resting_heart_rate,1749168000,"{""bpm"":77,""date_time"":1749168000}",1749271754
8283944169,764345307,min_heart_rate,1749168000,"{""time"":1749178701,""date_time"":1749168000,""timezone"":8,""bpm"":60}",1749271754
8283944169,764345307,heart_rate,1749175140,"{""time"":1749175140,""bpm"":64}",1749271754
8283944169,764345307,heart_rate,1749174540,"{""time"":1749174540,""bpm"":66}",1749271754
8283944169,764345307,heart_rate,1749173940,"{""time"":1749173940,""bpm"":66}",1749271754
8283944169,764345307,heart_rate,1749173340,"{""time"":1749173340,""bpm"":61}",1749271754
8283944169,764345307,heart_rate,1749172740,"{""time"":1749172740,""bpm"":68}",1749271754
8283944169,764345307,heart_rate,1749172140,"{""time"":1749172140,""bpm"":88}",1749271754
8283944169,764345307,heart_rate,1749171540,"{""time"":1749171540,""bpm"":64}",1749271754
8283944169,764345307,heart_rate,1749170940,"{""time"":1749170940,""bpm"":66}",1749271754
8283944169,764345307,heart_rate,1749170340,"{""time"":1749170340,""bpm"":67}",1749271754
8283944169,764345307,heart_rate,1749169740,"{""time"":1749169740,""bpm"":72}",1749271754
8283944169,764345307,heart_rate,1749169140,"{""time"":1749169140,""bpm"":76}",1749271754
8283944169,764345307,heart_rate,1749168540,"{""time"":1749168540,""bpm"":74}",1749271754
8283944169,764345307,max_heart_rate,1749168000,"{""bpm"":124,""time"":1749197748,""timezone"":8,""date_time"":1749168000}",1749271754
8283944169,764345307,heart_rate,1749167940,"{""time"":1749167940,""bpm"":72}",1749271754
8283944169,764345307,spo2,1749167940,"{""time"":1749167940,""spo2"":98}",1749271754
8283944169,764345307,stress,1749167700,"{""time"":1749167700,""stress"":5}",1749271754
8283944169,764345307,stress,1749167400,"{""time"":1749167400,""stress"":10}",1749271754
8283944169,764345307,heart_rate,1749167340,"{""time"":1749167340,""bpm"":70}",1749271754
8283944169,764345307,spo2,1749167340,"{""time"":1749167340,""spo2"":97}",1749271754
8283944169,764345307,stress,1749167100,"{""time"":1749167100,""stress"":8}",1749271754
8283944169,764345307,stress,1749166800,"{""time"":1749166800,""stress"":14}",1749271754
8283944169,764345307,spo2,1749166740,"{""time"":1749166740,""spo2"":97}",1749271754
8283944169,764345307,heart_rate,1749166740,"{""time"":1749166740,""bpm"":65}",1749271754
8283944169,764345307,stress,1749166500,"{""time"":1749166500,""stress"":16}",1749271754
8283944169,764345307,stress,1749166200,"{""time"":1749166200,""stress"":21}",1749271754
8283944169,764345307,spo2,1749166140,"{""time"":1749166140,""spo2"":98}",1749271754
8283944169,764345307,heart_rate,1749166140,"{""time"":1749166140,""bpm"":68}",1749271754
8283944169,764345307,stress,1749165900,"{""time"":1749165900,""stress"":18}",1749271754
8283944169,764345307,stress,1749165600,"{""time"":1749165600,""stress"":19}",1749271754
8283944169,764345307,heart_rate,1749165540,"{""time"":1749165540,""bpm"":66}",1749271754
8283944169,764345307,spo2,1749165540,"{""time"":1749165540,""spo2"":98}",1749271754
8283944169,764345307,stress,1749165300,"{""time"":1749165300,""stress"":24}",1749271754
8283944169,764345307,stress,1749165000,"{""time"":1749165000,""stress"":15}",1749271754
8283944169,764345307,heart_rate,1749164940,"{""time"":1749164940,""bpm"":67}",1749271754
8283944169,764345307,spo2,1749164940,"{""time"":1749164940,""spo2"":98}",1749271754
8283944169,764345307,stress,1749164700,"{""time"":1749164700,""stress"":15}",1749271754
8283944169,764345307,stress,1749164400,"{""time"":1749164400,""stress"":16}",1749271754
8283944169,764345307,heart_rate,1749164340,"{""time"":1749164340,""bpm"":68}",1749271754
8283944169,764345307,spo2,1749164340,"{""time"":1749164340,""spo2"":98}",1749271754
8283944169,764345307,stress,1749164100,"{""time"":1749164100,""stress"":6}",1749271754
8283944169,764345307,stress,1749163800,"{""time"":1749163800,""stress"":8}",1749271754
8283944169,764345307,spo2,1749163740,"{""time"":1749163740,""spo2"":98}",1749271754
8283944169,764345307,heart_rate,1749163740,"{""time"":1749163740,""bpm"":76}",1749271754
8283944169,764345307,stress,1749163500,"{""time"":1749163500,""stress"":9}",1749271754
8283944169,764345307,stress,1749163200,"{""time"":1749163200,""stress"":12}",1749271754
8283944169,764345307,spo2,1749163140,"{""time"":1749163140,""spo2"":99}",1749271754
8283944169,764345307,heart_rate,1749163140,"{""time"":1749163140,""bpm"":69}",1749271754
8283944169,764345307,stress,1749162900,"{""time"":1749162900,""stress"":13}",1749271754
8283944169,764345307,stress,1749162600,"{""time"":1749162600,""stress"":8}",1749271754
8283944169,764345307,heart_rate,1749162540,"{""time"":1749162540,""bpm"":71}",1749271754
8283944169,764345307,spo2,1749162540,"{""time"":1749162540,""spo2"":98}",1749271754
8283944169,764345307,stress,1749162300,"{""time"":1749162300,""stress"":11}",1749271754
8283944169,764345307,stress,1749162000,"{""time"":1749162000,""stress"":10}",1749271754
8283944169,764345307,heart_rate,1749161940,"{""time"":1749161940,""bpm"":66}",1749271754
8283944169,764345307,spo2,1749161940,"{""time"":1749161940,""spo2"":98}",1749271754
8283944169,764345307,stress,1749161700,"{""time"":1749161700,""stress"":16}",1749271754
8283944169,764345307,stress,1749161400,"{""time"":1749161400,""stress"":18}",1749271754
8283944169,764345307,heart_rate,1749161340,"{""time"":1749161340,""bpm"":64}",1749271754
8283944169,764345307,spo2,1749161340,"{""time"":1749161340,""spo2"":98}",1749271754
8283944169,764345307,stress,1749161100,"{""time"":1749161100,""stress"":11}",1749271754
8283944169,764345307,stress,1749160740,"{""time"":1749160740,""stress"":21}",1749182319
8283944169,764345307,stress,1749160500,"{""time"":1749160500,""stress"":16}",1749182319
8283944169,764345307,stress,1749160200,"{""time"":1749160200,""stress"":21}",1749182319
8283944169,764345307,spo2,1749160140,"{""time"":1749160140,""spo2"":98}",1749182319
8283944169,764345307,heart_rate,1749160140,"{""time"":1749160140,""bpm"":66}",1749182318
8283944169,764345307,stress,1749159900,"{""time"":1749159900,""stress"":13}",1749182319
8283944169,764345307,stress,1749159600,"{""time"":1749159600,""stress"":11}",1749182319
8283944169,764345307,spo2,1749159540,"{""time"":1749159540,""spo2"":98}",1749182319
8283944169,764345307,heart_rate,1749159540,"{""time"":1749159540,""bpm"":67}",1749182318
8283944169,764345307,stress,1749159000,"{""time"":1749159000,""stress"":11}",1749182319
8283944169,764345307,spo2,1749158940,"{""time"":1749158940,""spo2"":95}",1749182319
8283944169,764345307,heart_rate,1749158940,"{""time"":1749158940,""bpm"":69}",1749182318
8283944169,764345307,stress,1749158700,"{""time"":1749158700,""stress"":5}",1749182319
8283944169,764345307,stress,1749158400,"{""time"":1749158400,""stress"":7}",1749182319
8283944169,764345307,spo2,1749158340,"{""time"":1749158340,""spo2"":98}",1749182319
8283944169,764345307,heart_rate,1749158340,"{""time"":1749158340,""bpm"":68}",1749182318
8283944169,764345307,stress,1749158100,"{""time"":1749158100,""stress"":18}",1749182319
8283944169,764345307,stress,1749157800,"{""time"":1749157800,""stress"":25}",1749182319
8283944169,764345307,heart_rate,1749157740,"{""time"":1749157740,""bpm"":71}",1749182318
8283944169,764345307,spo2,1749157740,"{""time"":1749157740,""spo2"":98}",1749182319
8283944169,764345307,stress,1749157500,"{""time"":1749157500,""stress"":15}",1749182319
8283944169,764345307,stress,1749157200,"{""time"":1749157200,""stress"":11}",1749182319
8283944169,764345307,spo2,1749157140,"{""time"":1749157140,""spo2"":98}",1749182319
8283944169,764345307,heart_rate,1749157140,"{""time"":1749157140,""bpm"":71}",1749182318
8283944169,764345307,stress,1749156900,"{""time"":1749156900,""stress"":18}",1749182319
8283944169,764345307,stress,1749156600,"{""time"":1749156600,""stress"":11}",1749182319
8283944169,764345307,spo2,1749156540,"{""time"":1749156540,""spo2"":98}",1749182319
8283944169,764345307,heart_rate,1749156540,"{""time"":1749156540,""bpm"":69}",1749182318
8283944169,764345307,stress,1749156300,"{""time"":1749156300,""stress"":16}",1749182319
8283944169,764345307,stress,1749156000,"{""time"":1749156000,""stress"":10}",1749182319
8283944169,764345307,heart_rate,1749155940,"{""time"":1749155940,""bpm"":64}",1749182318
8283944169,764345307,spo2,1749155940,"{""time"":1749155940,""spo2"":98}",1749182319
8283944169,764345307,stress,1749155400,"{""time"":1749155400,""stress"":15}",1749182319
8283944169,764345307,heart_rate,1749155340,"{""time"":1749155340,""bpm"":65}",1749182318
8283944169,764345307,spo2,1749155340,"{""time"":1749155340,""spo2"":98}",1749182319
8283944169,764345307,stress,1749154800,"{""time"":1749154800,""stress"":30}",1749182319
8283944169,764345307,heart_rate,1749154740,"{""time"":1749154740,""bpm"":71}",1749182318
8283944169,764345307,spo2,1749154740,"{""time"":1749154740,""spo2"":98}",1749182319
8283944169,764345307,stress,1749154500,"{""time"":1749154500,""stress"":17}",1749182319
8283944169,764345307,stress,1749154200,"{""time"":1749154200,""stress"":37}",1749182319
8283944169,764345307,spo2,1749154140,"{""time"":1749154140,""spo2"":98}",1749182319
8283944169,764345307,heart_rate,1749154140,"{""time"":1749154140,""bpm"":67}",1749182318
8283944169,764345307,calories,1749153900,"{""time"":1749153900,""calories"":2}",1749182316
8283944169,764345307,calories,1749153840,"{""time"":1749153840,""calories"":1}",1749182316
8283944169,764345307,spo2,1749153540,"{""time"":1749153540,""spo2"":95}",1749182319
8283944169,764345307,heart_rate,1749153540,"{""time"":1749153540,""bpm"":84}",1749182318
8283944169,764345307,calories,1749153360,"{""time"":1749153360,""calories"":1}",1749182317
8283944169,764345307,calories,1749153300,"{""time"":1749153300,""calories"":1}",1749182317
8283944169,764345307,calories,1749153240,"{""time"":1749153240,""calories"":1}",1749182317
8283944169,764345307,stress,1749153000,"{""time"":1749153000,""stress"":36}",1749182319
8283944169,764345307,spo2,1749152940,"{""time"":1749152940,""spo2"":95}",1749182319
8283944169,764345307,heart_rate,1749152940,"{""time"":1749152940,""bpm"":75}",1749182318
8283944169,764345307,stress,1749152700,"{""time"":1749152700,""stress"":45}",1749182319
8283944169,764345307,calories,1749152400,"{""time"":1749152400,""calories"":2}",1749182317
8283944169,764345307,heart_rate,1749152340,"{""time"":1749152340,""bpm"":91}",1749182318
8283944169,764345307,calories,1749152280,"{""time"":1749152280,""calories"":1}",1749182317
8283944169,764345307,calories,1749151980,"{""time"":1749151980,""calories"":1}",1749182317
8283944169,764345307,calories,1749151800,"{""time"":1749151800,""calories"":1}",1749182317
8283944169,764345307,calories,1749151740,"{""time"":1749151740,""calories"":1}",1749182317
8283944169,764345307,heart_rate,1749151740,"{""time"":1749151740,""bpm"":94}",1749182318
8283944169,764345307,calories,1749151680,"{""time"":1749151680,""calories"":1}",1749182317
8283944169,764345307,steps,1749151560,"{""time"":1749151560,""steps"":12,""distance"":8,""calories"":1}",1749182316
8283944169,764345307,calories,1749151560,"{""time"":1749151560,""calories"":1}",1749182317
8283944169,764345307,calories,1749151500,"{""time"":1749151500,""calories"":1}",1749182317
8283944169,764345307,calories,1749151320,"{""time"":1749151320,""calories"":1}",1749182317
8283944169,764345307,spo2,1749151200,"{""time"":1749151200,""spo2"":94}",1749182319
8283944169,764345307,heart_rate,1749151140,"{""time"":1749151140,""bpm"":70}",1749182318
8283944169,764345307,calories,1749151020,"{""time"":1749151020,""calories"":1}",1749182317
8283944169,764345307,calories,1749150900,"{""time"":1749150900,""calories"":2}",1749182317
8283944169,764345307,steps,1749150780,"{""time"":1749150780,""steps"":20,""distance"":13,""calories"":1}",1749182316
8283944169,764345307,calories,1749150780,"{""time"":1749150780,""calories"":1}",1749182317
8283944169,764345307,calories,1749150600,"{""time"":1749150600,""calories"":1}",1749182317
8283944169,764345307,heart_rate,1749150540,"{""time"":1749150540,""bpm"":93}",1749182318
8283944169,764345307,calories,1749150540,"{""time"":1749150540,""calories"":1}",1749182317
8283944169,764345307,calories,1749150480,"{""time"":1749150480,""calories"":1}",1749182317
8283944169,764345307,steps,1749150300,"{""time"":1749150300,""steps"":27,""distance"":18,""calories"":2}",1749182316
8283944169,764345307,calories,1749150300,"{""time"":1749150300,""calories"":2}",1749182317
8283944169,764345307,calories,1749150240,"{""time"":1749150240,""calories"":1}",1749182317
8283944169,764345307,calories,1749150180,"{""time"":1749150180,""calories"":1}",1749182317
8283944169,764345307,steps,1749150120,"{""time"":1749150120,""steps"":10,""distance"":7,""calories"":1}",1749182316
8283944169,764345307,calories,1749150120,"{""time"":1749150120,""calories"":1}",1749182317
8283944169,764345307,stress,1749150000,"{""time"":1749150000,""stress"":33}",1749182319
8283944169,764345307,spo2,1749149940,"{""time"":1749149940,""spo2"":95}",1749182319
8283944169,764345307,heart_rate,1749149940,"{""time"":1749149940,""bpm"":70}",1749182318
8283944169,764345307,stress,1749149700,"{""time"":1749149700,""stress"":37}",1749182319
8283944169,764345307,calories,1749147300,"{""time"":1749147300,""calories"":1}",1749182317
8283944169,764345307,calories,1749147240,"{""time"":1749147240,""calories"":3}",1749182317
8283944169,764345307,calories,1749147120,"{""time"":1749147120,""calories"":1}",1749182317
8283944169,764345307,calories,1749147060,"{""time"":1749147060,""calories"":2}",1749182317
8283944169,764345307,steps,1749147060,"{""time"":1749147060,""steps"":51,""distance"":32,""calories"":2}",1749182316
8283944169,764345307,intensity,1749147060,"{""time"":1749147060}",1749182316
8283944169,764345307,steps,1749147000,"{""time"":1749147000,""steps"":93,""distance"":59,""calories"":1}",1749182316
8283944169,764345307,calories,1749147000,"{""time"":1749147000,""calories"":1}",1749182317
8283944169,764345307,steps,1749146940,"{""time"":1749146940,""steps"":7,""distance"":5,""calories"":1}",1749182316
8283944169,764345307,calories,1749146940,"{""time"":1749146940,""calories"":1}",1749182317
