Uid,Sid,Tag,Key,Time,Value,UpdateTime
8283944169,default,daily_report,sleep,1747353600,"{""breath_quality"":96,""sleep_deep_duration"":154,""avg_spo2"":96,""sleep_awake_duration"":0,""max_spo2"":99,""sleep_score"":84,""sleep_rem_duration"":54,""segment_details"":[{""bedtime"":1747345260,""duration"":502,""sleep_deep_duration"":154,""max_spo2"":99,""min_spo2"":89,""max_hr"":87,""breath_quality"":96,""sleep_rem_duration"":54,""avg_spo2"":96,""sleep_light_duration"":294,""min_hr"":36,""sleep_awake_duration"":0,""avg_hr"":57,""awake_count"":0,""timezone"":8,""wake_up_time"":1747375380}],""sleep_nap_duration"":0,""sleep_manually_duration"":0,""awake_count"":0,""total_long_duration"":502,""total_turn_over"":0,""min_spo2"":89,""total_body_move"":0,""day_sleep_evaluation"":0,""sleep_trace_duration"":0,""avg_hr"":57,""long_sleep_evaluation"":7,""total_duration"":502,""max_hr"":87,""total_snore_disturb"":0,""total_snore"":0,""min_hr"":36,""sleep_light_duration"":294}",1747471386
8283944169,default,daily_report,sleep,1747440000,"{""avg_hr"":58,""min_hr"":50,""max_hr"":87,""total_body_move"":0,""avg_spo2"":96,""long_sleep_evaluation"":17,""sleep_trace_duration"":0,""total_duration"":551,""sleep_manually_duration"":0,""sleep_awake_duration"":6,""awake_count"":1,""day_sleep_evaluation"":0,""sleep_light_duration"":271,""total_turn_over"":0,""sleep_score"":83,""segment_details"":[{""awake_count"":1,""avg_spo2"":96,""sleep_deep_duration"":204,""avg_hr"":58,""duration"":551,""max_spo2"":98,""bedtime"":1747428660,""min_spo2"":92,""timezone"":8,""max_hr"":87,""sleep_rem_duration"":76,""sleep_light_duration"":271,""wake_up_time"":1747462080,""breath_quality"":96,""min_hr"":50,""sleep_awake_duration"":6}],""breath_quality"":96,""sleep_rem_duration"":76,""max_spo2"":98,""min_spo2"":92,""sleep_nap_duration"":0,""total_snore_disturb"":0,""total_long_duration"":551,""total_snore"":0,""sleep_deep_duration"":204}",1747634825
8283944169,default,daily_report,sleep,1747526400,"{""sleep_nap_duration"":0,""sleep_deep_duration"":117,""sleep_manually_duration"":0,""sleep_awake_duration"":0,""total_turn_over"":0,""segment_details"":[{""duration"":359,""timezone"":8,""sleep_deep_duration"":117,""max_spo2"":98,""min_spo2"":93,""avg_hr"":58,""breath_quality"":98,""max_hr"":91,""sleep_light_duration"":204,""wake_up_time"":1747539300,""awake_count"":0,""bedtime"":1747517760,""avg_spo2"":95,""sleep_rem_duration"":38,""min_hr"":52,""sleep_awake_duration"":0}],""max_spo2"":98,""avg_hr"":58,""sleep_light_duration"":204,""total_snore_disturb"":0,""total_duration"":359,""avg_spo2"":95,""day_sleep_evaluation"":0,""min_hr"":52,""sleep_trace_duration"":0,""total_long_duration"":359,""sleep_rem_duration"":38,""total_body_move"":0,""total_snore"":0,""awake_count"":0,""min_spo2"":93,""breath_quality"":98,""sleep_score"":72,""long_sleep_evaluation"":20,""max_hr"":91}",1747634862
8283944169,default,daily_report,sleep,1747612800,"{""day_sleep_evaluation"":0,""segment_details"":[{""duration"":520,""sleep_awake_duration"":0,""timezone"":8,""sleep_rem_duration"":98,""wake_up_time"":1747634580,""min_hr"":54,""avg_hr"":64,""max_spo2"":98,""max_hr"":101,""bedtime"":1747603380,""breath_quality"":96,""sleep_light_duration"":277,""min_spo2"":92,""avg_spo2"":97,""awake_count"":0,""sleep_deep_duration"":145}],""avg_spo2"":97,""max_spo2"":98,""breath_quality"":96,""awake_count"":0,""min_hr"":54,""sleep_awake_duration"":0,""total_snore"":0,""long_sleep_evaluation"":26,""sleep_trace_duration"":0,""sleep_light_duration"":277,""total_body_move"":0,""min_spo2"":92,""total_long_duration"":520,""avg_hr"":64,""sleep_deep_duration"":145,""sleep_score"":91,""total_turn_over"":0,""total_snore_disturb"":0,""sleep_manually_duration"":0,""total_duration"":520,""max_hr"":101,""sleep_rem_duration"":98,""sleep_nap_duration"":0}",1747721110
8283944169,default,daily_report,sleep,1747699200,"{""day_sleep_evaluation"":0,""avg_hr"":59,""total_snore"":0,""min_spo2"":93,""min_hr"":51,""max_spo2"":99,""avg_spo2"":96,""total_long_duration"":488,""total_snore_disturb"":0,""sleep_trace_duration"":0,""sleep_deep_duration"":165,""long_sleep_evaluation"":6,""total_body_move"":0,""sleep_score"":91,""segment_details"":[{""duration"":488,""sleep_rem_duration"":76,""max_hr"":94,""bedtime"":1747689960,""sleep_deep_duration"":165,""min_hr"":51,""timezone"":8,""sleep_light_duration"":247,""sleep_awake_duration"":0,""awake_count"":0,""min_spo2"":93,""breath_quality"":97,""wake_up_time"":1747719240,""avg_spo2"":96,""max_spo2"":99,""avg_hr"":59}],""sleep_awake_duration"":0,""sleep_light_duration"":247,""total_turn_over"":0,""sleep_nap_duration"":0,""breath_quality"":97,""awake_count"":0,""total_duration"":488,""sleep_rem_duration"":76,""sleep_manually_duration"":0,""max_hr"":94}",1747810934
8283944169,default,daily_report,sleep,1747785600,"{""sleep_trace_duration"":0,""avg_spo2"":96,""sleep_deep_duration"":183,""day_sleep_evaluation"":0,""min_spo2"":93,""max_spo2"":99,""min_hr"":55,""total_body_move"":0,""sleep_manually_duration"":0,""sleep_light_duration"":251,""sleep_score"":93,""sleep_nap_duration"":0,""total_long_duration"":561,""sleep_awake_duration"":0,""avg_hr"":62,""total_duration"":561,""total_turn_over"":0,""segment_details"":[{""sleep_awake_duration"":0,""max_spo2"":99,""min_spo2"":93,""sleep_deep_duration"":183,""wake_up_time"":1747810920,""sleep_rem_duration"":127,""duration"":561,""max_hr"":92,""timezone"":8,""awake_count"":0,""breath_quality"":95,""bedtime"":1747777260,""avg_spo2"":96,""min_hr"":55,""avg_hr"":62,""sleep_light_duration"":251}],""sleep_rem_duration"":127,""total_snore_disturb"":0,""awake_count"":0,""total_snore"":0,""max_hr"":92,""long_sleep_evaluation"":6,""breath_quality"":95}",1747982589
8283944169,default,daily_report,sleep,1747872000,"{""breath_quality"":96,""sleep_trace_duration"":0,""sleep_deep_duration"":121,""avg_spo2"":97,""min_spo2"":94,""max_spo2"":99,""min_hr"":52,""total_body_move"":0,""sleep_manually_duration"":0,""sleep_light_duration"":296,""sleep_score"":83,""sleep_nap_duration"":0,""total_long_duration"":468,""sleep_awake_duration"":0,""avg_hr"":59,""total_duration"":468,""total_turn_over"":0,""segment_details"":[{""sleep_rem_duration"":51,""awake_count"":0,""timezone"":8,""min_hr"":52,""avg_spo2"":97,""duration"":468,""sleep_deep_duration"":121,""sleep_awake_duration"":0,""breath_quality"":96,""max_spo2"":99,""sleep_light_duration"":296,""max_hr"":95,""bedtime"":1747865640,""min_spo2"":94,""wake_up_time"":1747893720,""avg_hr"":59}],""sleep_rem_duration"":51,""total_snore_disturb"":0,""total_snore"":0,""awake_count"":0,""max_hr"":95,""long_sleep_evaluation"":19,""day_sleep_evaluation"":0}",1747982592
8283944169,default,daily_report,sleep,1747958400,"{""sleep_manually_duration"":0,""sleep_awake_duration"":0,""avg_hr"":63,""sleep_trace_duration"":0,""long_sleep_evaluation"":25,""max_hr"":92,""breath_quality"":96,""day_sleep_evaluation"":0,""total_snore_disturb"":0,""min_hr"":52,""sleep_score"":83,""sleep_nap_duration"":0,""min_spo2"":94,""sleep_rem_duration"":89,""total_body_move"":0,""total_turn_over"":0,""total_duration"":599,""sleep_light_duration"":306,""total_snore"":0,""sleep_deep_duration"":204,""awake_count"":0,""total_long_duration"":599,""segment_details"":[{""sleep_deep_duration"":204,""sleep_rem_duration"":89,""wake_up_time"":1747982160,""max_spo2"":99,""duration"":599,""avg_spo2"":98,""sleep_awake_duration"":0,""bedtime"":1747946220,""max_hr"":92,""min_hr"":52,""timezone"":8,""min_spo2"":94,""awake_count"":0,""breath_quality"":96,""sleep_light_duration"":306,""avg_hr"":63}],""avg_spo2"":98,""max_spo2"":99}",1748064257
8283944169,default,daily_report,sleep,1748044800,"{""sleep_rem_duration"":51,""avg_spo2"":98,""min_spo2"":94,""awake_count"":1,""total_duration"":272,""breath_quality"":98,""avg_hr"":70,""sleep_nap_duration"":0,""long_sleep_evaluation"":4,""total_long_duration"":272,""total_turn_over"":0,""sleep_deep_duration"":71,""sleep_awake_duration"":1,""total_snore"":0,""max_hr"":87,""day_sleep_evaluation"":0,""sleep_manually_duration"":0,""sleep_light_duration"":150,""total_body_move"":0,""sleep_trace_duration"":0,""max_spo2"":99,""sleep_score"":56,""segment_details"":[{""awake_count"":1,""sleep_rem_duration"":51,""bedtime"":1748047680,""sleep_light_duration"":150,""avg_spo2"":98,""breath_quality"":98,""min_hr"":60,""max_hr"":87,""timezone"":8,""sleep_awake_duration"":1,""wake_up_time"":1748064060,""duration"":272,""sleep_deep_duration"":71,""avg_hr"":70,""max_spo2"":99,""min_spo2"":94}],""total_snore_disturb"":0,""min_hr"":60}",1748281873
8283944169,default,daily_report,sleep,1748131200,"{""sleep_light_duration"":242,""total_duration"":527,""long_sleep_evaluation"":26,""segment_details"":[{""min_spo2"":94,""avg_hr"":60,""duration"":527,""breath_quality"":96,""avg_spo2"":96,""max_hr"":82,""timezone"":8,""sleep_rem_duration"":111,""awake_count"":0,""max_spo2"":99,""sleep_deep_duration"":174,""bedtime"":1748120040,""sleep_light_duration"":242,""wake_up_time"":1748151660,""sleep_awake_duration"":0,""min_hr"":52}],""total_snore_disturb"":0,""max_hr"":82,""sleep_nap_duration"":0,""sleep_deep_duration"":174,""avg_spo2"":96,""min_spo2"":94,""avg_hr"":60,""day_sleep_evaluation"":0,""awake_count"":0,""total_long_duration"":527,""max_spo2"":99,""sleep_score"":91,""sleep_trace_duration"":0,""breath_quality"":96,""total_body_move"":0,""min_hr"":52,""sleep_awake_duration"":0,""sleep_manually_duration"":0,""total_snore"":0,""sleep_rem_duration"":111,""total_turn_over"":0}",1748281876
8283944169,default,daily_report,sleep,1748217600,"{""awake_count"":0,""max_hr"":90,""sleep_deep_duration"":95,""min_spo2"":89,""total_duration"":367,""total_snore"":0,""total_long_duration"":367,""segment_details"":[{""breath_quality"":95,""bedtime"":1748216640,""duration"":367,""sleep_rem_duration"":37,""wake_up_time"":1748238660,""avg_spo2"":96,""min_hr"":55,""max_spo2"":99,""avg_hr"":63,""max_hr"":90,""sleep_light_duration"":235,""min_spo2"":89,""awake_count"":0,""timezone"":8,""sleep_deep_duration"":95,""sleep_awake_duration"":0}],""total_body_move"":0,""sleep_trace_duration"":0,""avg_hr"":63,""sleep_manually_duration"":0,""avg_spo2"":96,""sleep_rem_duration"":37,""max_spo2"":99,""long_sleep_evaluation"":7,""day_sleep_evaluation"":0,""total_snore_disturb"":0,""total_turn_over"":0,""sleep_score"":64,""sleep_nap_duration"":0,""min_hr"":55,""sleep_awake_duration"":0,""breath_quality"":95,""sleep_light_duration"":235}",1748381281
8283944169,default,daily_report,sleep,1748390400,"{""total_turn_over"":0,""awake_count"":0,""sleep_trace_duration"":0,""total_duration"":302,""min_hr"":56,""sleep_manually_duration"":0,""sleep_rem_duration"":76,""long_sleep_evaluation"":25,""avg_hr"":63,""segment_details"":[{""sleep_awake_duration"":0,""sleep_deep_duration"":98,""wake_up_time"":1748404200,""sleep_rem_duration"":76,""sleep_light_duration"":128,""awake_count"":0,""max_spo2"":97,""min_spo2"":93,""duration"":302,""min_hr"":56,""bedtime"":1748386080,""breath_quality"":96,""avg_hr"":63,""timezone"":8,""max_hr"":85,""avg_spo2"":96}],""avg_spo2"":96,""sleep_light_duration"":128,""sleep_awake_duration"":0,""max_hr"":85,""max_spo2"":97,""total_body_move"":0,""day_sleep_evaluation"":0,""total_snore"":0,""total_long_duration"":302,""sleep_nap_duration"":0,""sleep_score"":74,""total_snore_disturb"":0,""min_spo2"":93,""sleep_deep_duration"":98,""breath_quality"":96}",1748776263
8283944169,default,daily_report,sleep,1748476800,"{""sleep_score"":80,""total_long_duration"":546,""min_spo2"":94,""sleep_trace_duration"":0,""avg_spo2"":96,""sleep_rem_duration"":158,""total_turn_over"":0,""total_body_move"":0,""max_spo2"":99,""total_snore"":0,""segment_details"":[{""awake_count"":0,""min_hr"":47,""min_spo2"":94,""max_hr"":96,""sleep_awake_duration"":0,""breath_quality"":95,""avg_hr"":58,""duration"":546,""bedtime"":1748467320,""avg_spo2"":96,""sleep_deep_duration"":211,""timezone"":8,""max_spo2"":99,""wake_up_time"":1748500080,""sleep_light_duration"":177,""sleep_rem_duration"":158}],""sleep_light_duration"":177,""total_snore_disturb"":0,""breath_quality"":95,""awake_count"":0,""avg_hr"":58,""day_sleep_evaluation"":0,""sleep_manually_duration"":0,""sleep_nap_duration"":0,""total_duration"":546,""max_hr"":96,""sleep_awake_duration"":0,""min_hr"":47,""sleep_deep_duration"":211,""long_sleep_evaluation"":6}",1748776266
8283944169,default,daily_report,sleep,1748563200,"{""day_sleep_evaluation"":0,""sleep_nap_duration"":0,""max_spo2"":99,""total_snore_disturb"":0,""total_snore"":0,""total_turn_over"":0,""breath_quality"":96,""awake_count"":0,""sleep_trace_duration"":0,""total_body_move"":0,""sleep_light_duration"":230,""sleep_score"":86,""min_hr"":48,""sleep_deep_duration"":192,""sleep_rem_duration"":96,""total_long_duration"":518,""sleep_manually_duration"":0,""segment_details"":[{""sleep_awake_duration"":0,""timezone"":8,""duration"":518,""awake_count"":0,""min_hr"":48,""avg_hr"":59,""sleep_rem_duration"":96,""max_hr"":82,""avg_spo2"":96,""sleep_deep_duration"":192,""wake_up_time"":1748581020,""max_spo2"":99,""breath_quality"":96,""sleep_light_duration"":230,""bedtime"":1748549940,""min_spo2"":92}],""avg_spo2"":96,""sleep_awake_duration"":0,""max_hr"":82,""long_sleep_evaluation"":3,""total_duration"":518,""min_spo2"":92,""avg_hr"":59}",1748776272
8283944169,default,daily_report,sleep,1748649600,"{""sleep_trace_duration"":0,""sleep_light_duration"":277,""segment_details"":[{""max_spo2"":99,""timezone"":8,""max_hr"":94,""breath_quality"":94,""bedtime"":1748638680,""avg_spo2"":96,""sleep_awake_duration"":0,""min_hr"":48,""sleep_rem_duration"":82,""sleep_light_duration"":277,""awake_count"":0,""min_spo2"":89,""duration"":485,""avg_hr"":58,""sleep_deep_duration"":126,""wake_up_time"":1748667780}],""sleep_manually_duration"":0,""day_sleep_evaluation"":0,""sleep_nap_duration"":0,""avg_hr"":58,""sleep_score"":88,""avg_spo2"":96,""total_snore"":0,""max_spo2"":99,""long_sleep_evaluation"":7,""breath_quality"":94,""total_turn_over"":0,""min_spo2"":89,""total_snore_disturb"":0,""awake_count"":0,""total_body_move"":0,""max_hr"":94,""total_long_duration"":485,""min_hr"":48,""sleep_deep_duration"":126,""sleep_rem_duration"":82,""total_duration"":485,""sleep_awake_duration"":0}",1748776276
8283944169,default,daily_report,sleep,1748736000,"{""segment_details"":[{""sleep_light_duration"":171,""avg_hr"":61,""min_spo2"":95,""bedtime"":1748729460,""breath_quality"":96,""wake_up_time"":1748755200,""sleep_awake_duration"":0,""timezone"":8,""min_hr"":54,""awake_count"":0,""sleep_rem_duration"":108,""sleep_deep_duration"":150,""duration"":429,""max_hr"":96,""max_spo2"":98,""avg_spo2"":98}],""sleep_manually_duration"":0,""day_sleep_evaluation"":0,""sleep_light_duration"":171,""sleep_score"":85,""sleep_deep_duration"":150,""min_hr"":54,""awake_count"":0,""min_spo2"":95,""sleep_trace_duration"":0,""avg_spo2"":98,""total_long_duration"":429,""breath_quality"":96,""total_turn_over"":0,""total_body_move"":0,""sleep_awake_duration"":0,""sleep_nap_duration"":0,""avg_hr"":61,""sleep_rem_duration"":108,""total_duration"":429,""total_snore_disturb"":0,""total_snore"":0,""max_hr"":96,""max_spo2"":98,""long_sleep_evaluation"":3}",1748834049
8283944169,default,daily_report,sleep,1748822400,"{""segment_details"":[{""sleep_light_duration"":140,""avg_hr"":69,""duration"":256,""sleep_deep_duration"":72,""avg_spo2"":98,""min_spo2"":94,""timezone"":8,""sleep_rem_duration"":44,""awake_count"":0,""breath_quality"":97,""min_hr"":56,""bedtime"":1748816040,""max_spo2"":99,""wake_up_time"":1748831400,""sleep_awake_duration"":0,""max_hr"":94}],""sleep_manually_duration"":0,""day_sleep_evaluation"":0,""sleep_light_duration"":140,""sleep_deep_duration"":72,""sleep_score"":68,""min_hr"":56,""awake_count"":0,""min_spo2"":94,""avg_spo2"":98,""sleep_trace_duration"":0,""total_long_duration"":256,""breath_quality"":97,""total_turn_over"":0,""total_body_move"":0,""sleep_awake_duration"":0,""sleep_nap_duration"":0,""avg_hr"":69,""sleep_rem_duration"":44,""total_duration"":256,""total_snore_disturb"":0,""total_snore"":0,""max_hr"":94,""max_spo2"":99,""long_sleep_evaluation"":4}",1748924526
8283944169,default,daily_report,sleep,1748908800,"{""max_spo2"":99,""total_turn_over"":0,""avg_hr"":60,""max_hr"":92,""avg_spo2"":97,""sleep_rem_duration"":85,""sleep_awake_duration"":0,""sleep_score"":81,""total_duration"":561,""sleep_light_duration"":304,""long_sleep_evaluation"":26,""breath_quality"":97,""sleep_nap_duration"":0,""sleep_manually_duration"":0,""sleep_deep_duration"":172,""segment_details"":[{""min_spo2"":94,""wake_up_time"":1748924400,""breath_quality"":97,""awake_count"":0,""sleep_light_duration"":304,""timezone"":8,""bedtime"":1748890740,""sleep_rem_duration"":85,""max_spo2"":99,""avg_hr"":60,""duration"":561,""min_hr"":51,""sleep_deep_duration"":172,""max_hr"":92,""sleep_awake_duration"":0,""avg_spo2"":97}],""awake_count"":0,""day_sleep_evaluation"":0,""total_snore_disturb"":0,""sleep_trace_duration"":0,""min_hr"":51,""total_long_duration"":561,""total_body_move"":0,""total_snore"":0,""min_spo2"":94}",1749024947
8283944169,default,daily_report,sleep,1748995200,"{""sleep_score"":80,""min_spo2"":90,""breath_quality"":97,""total_body_move"":0,""sleep_nap_duration"":0,""avg_spo2"":97,""sleep_deep_duration"":110,""total_turn_over"":0,""segment_details"":[{""min_spo2"":90,""bedtime"":1748985120,""sleep_rem_duration"":69,""max_spo2"":99,""duration"":463,""sleep_deep_duration"":110,""avg_hr"":61,""timezone"":8,""wake_up_time"":1749012900,""sleep_awake_duration"":0,""awake_count"":0,""breath_quality"":97,""sleep_light_duration"":284,""avg_spo2"":97,""min_hr"":53,""max_hr"":85}],""awake_count"":0,""max_spo2"":99,""sleep_manually_duration"":0,""avg_hr"":61,""min_hr"":53,""total_duration"":463,""sleep_awake_duration"":0,""sleep_rem_duration"":69,""total_snore_disturb"":0,""long_sleep_evaluation"":7,""total_snore"":0,""day_sleep_evaluation"":0,""sleep_light_duration"":284,""sleep_trace_duration"":0,""max_hr"":85,""total_long_duration"":463}",1749110380
8283944169,default,daily_report,sleep,1749168000,"{""max_hr"":101,""total_snore_disturb"":0,""sleep_rem_duration"":72,""total_duration"":419,""sleep_trace_duration"":0,""segment_details"":[{""max_hr"":101,""min_spo2"":94,""min_hr"":57,""bedtime"":1749154740,""duration"":419,""avg_hr"":68,""sleep_rem_duration"":72,""sleep_light_duration"":239,""sleep_awake_duration"":0,""timezone"":8,""avg_spo2"":98,""awake_count"":0,""sleep_deep_duration"":108,""max_spo2"":99,""wake_up_time"":1749179880,""breath_quality"":0}],""long_sleep_evaluation"":1,""total_turn_over"":0,""breath_quality"":0,""sleep_light_duration"":239,""total_body_move"":0,""total_long_duration"":419,""avg_hr"":68,""sleep_manually_duration"":0,""awake_count"":0,""max_spo2"":99,""sleep_nap_duration"":0,""day_sleep_evaluation"":0,""avg_spo2"":98,""sleep_deep_duration"":108,""sleep_awake_duration"":0,""min_hr"":57,""total_snore"":0,""min_spo2"":94,""sleep_score"":86}",1749271755
8283944169,default,daily_report,sleep,1749340800,"{""sleep_manually_duration"":0,""sleep_score"":84,""sleep_awake_duration"":0,""total_duration"":513,""min_spo2"":94,""total_long_duration"":513,""breath_quality"":99,""avg_hr"":57,""total_turn_over"":0,""segment_details"":[{""awake_count"":0,""breath_quality"":99,""timezone"":8,""avg_spo2"":97,""sleep_rem_duration"":87,""max_spo2"":99,""max_hr"":88,""min_spo2"":94,""sleep_awake_duration"":0,""wake_up_time"":1749360840,""avg_hr"":57,""sleep_deep_duration"":133,""sleep_light_duration"":293,""duration"":513,""min_hr"":48,""bedtime"":1749330060}],""max_hr"":88,""sleep_deep_duration"":133,""min_hr"":48,""sleep_light_duration"":293,""sleep_rem_duration"":87,""avg_spo2"":97,""long_sleep_evaluation"":25,""total_snore_disturb"":0,""sleep_nap_duration"":0,""total_snore"":0,""sleep_trace_duration"":0,""total_body_move"":0,""awake_count"":0,""day_sleep_evaluation"":0,""max_spo2"":99}",1749448114
8283944169,default,daily_report,sleep,1749427200,"{""sleep_rem_duration"":51,""sleep_nap_duration"":0,""min_spo2"":96,""total_body_move"":0,""total_turn_over"":0,""segment_details"":[{""awake_count"":0,""sleep_deep_duration"":177,""avg_hr"":55,""min_hr"":47,""max_spo2"":99,""wake_up_time"":1749442560,""avg_spo2"":98,""sleep_rem_duration"":51,""min_spo2"":96,""duration"":469,""breath_quality"":97,""timezone"":8,""sleep_light_duration"":241,""max_hr"":83,""bedtime"":1749414420,""sleep_awake_duration"":0}],""long_sleep_evaluation"":7,""avg_spo2"":98,""avg_hr"":55,""min_hr"":47,""sleep_awake_duration"":0,""sleep_deep_duration"":177,""total_snore_disturb"":0,""sleep_light_duration"":241,""total_duration"":469,""sleep_trace_duration"":0,""total_snore"":0,""sleep_score"":92,""sleep_manually_duration"":0,""max_hr"":83,""total_long_duration"":469,""breath_quality"":97,""max_spo2"":99,""awake_count"":0,""day_sleep_evaluation"":0}",1749448114
8283944169,default,daily_report,sleep,1749600000,"{""max_spo2"":99,""sleep_awake_duration"":0,""min_spo2"":93,""total_snore"":0,""awake_count"":0,""sleep_light_duration"":278,""sleep_rem_duration"":65,""max_hr"":120,""total_snore_disturb"":0,""total_duration"":503,""avg_spo2"":97,""total_long_duration"":503,""sleep_deep_duration"":160,""total_body_move"":0,""segment_details"":[{""awake_count"":0,""min_spo2"":93,""sleep_awake_duration"":0,""sleep_deep_duration"":160,""min_hr"":52,""duration"":503,""max_hr"":120,""bedtime"":1749584640,""timezone"":8,""wake_up_time"":1749614820,""sleep_rem_duration"":65,""max_spo2"":99,""breath_quality"":98,""avg_spo2"":97,""sleep_light_duration"":278,""avg_hr"":60}],""min_hr"":52,""total_turn_over"":0,""day_sleep_evaluation"":0,""long_sleep_evaluation"":7,""sleep_score"":88,""avg_hr"":60,""sleep_manually_duration"":0,""sleep_trace_duration"":0,""breath_quality"":98,""sleep_nap_duration"":0}",1750246513
8283944169,default,daily_report,sleep,1749686400,"{""breath_quality"":98,""sleep_nap_duration"":0,""sleep_light_duration"":198,""max_hr"":81,""total_snore"":0,""total_long_duration"":337,""sleep_rem_duration"":50,""total_duration"":337,""long_sleep_evaluation"":7,""sleep_trace_duration"":0,""sleep_score"":71,""day_sleep_evaluation"":0,""min_spo2"":94,""min_hr"":41,""max_spo2"":99,""avg_spo2"":97,""sleep_deep_duration"":89,""sleep_manually_duration"":0,""total_snore_disturb"":0,""awake_count"":0,""total_turn_over"":0,""segment_details"":[{""timezone"":8,""duration"":337,""wake_up_time"":1749698520,""breath_quality"":98,""sleep_deep_duration"":89,""min_hr"":41,""max_hr"":81,""min_spo2"":94,""sleep_awake_duration"":0,""sleep_light_duration"":198,""sleep_rem_duration"":50,""awake_count"":0,""avg_spo2"":97,""avg_hr"":60,""max_spo2"":99,""bedtime"":1749678300}],""avg_hr"":60,""total_body_move"":0,""sleep_awake_duration"":0}",1750246517
8283944169,default,daily_report,sleep,1749772800,"{""day_sleep_evaluation"":1,""sleep_trace_duration"":0,""sleep_light_duration"":280,""sleep_score"":87,""sleep_manually_duration"":0,""sleep_awake_duration"":0,""min_spo2"":94,""max_spo2"":98,""total_long_duration"":491,""max_hr"":109,""sleep_deep_duration"":157,""total_snore_disturb"":0,""total_turn_over"":0,""long_sleep_evaluation"":5,""min_hr"":34,""total_snore"":0,""awake_count"":0,""avg_hr"":74,""avg_spo2"":96,""sleep_nap_duration"":234,""sleep_rem_duration"":54,""total_duration"":725,""total_body_move"":0,""segment_details"":[{""sleep_deep_duration"":157,""max_spo2"":98,""min_hr"":49,""max_hr"":96,""breath_quality"":0,""duration"":491,""avg_hr"":58,""min_spo2"":94,""sleep_rem_duration"":54,""avg_spo2"":96,""wake_up_time"":1749791460,""bedtime"":1749762000,""sleep_light_duration"":280,""timezone"":8,""sleep_awake_duration"":0,""awake_count"":0},{""awake_count"":0,""sleep_awake_duration"":0,""min_spo2"":95,""sleep_deep_duration"":0,""duration"":45,""max_hr"":109,""wake_up_time"":1749822840,""bedtime"":1749820140,""timezone"":8,""min_hr"":85,""sleep_light_duration"":0,""sleep_rem_duration"":0,""max_spo2"":97,""avg_spo2"":96,""avg_hr"":91},{""awake_count"":0,""sleep_light_duration"":0,""avg_hr"":59,""avg_spo2"":97,""wake_up_time"":1749830520,""sleep_awake_duration"":0,""min_hr"":34,""sleep_deep_duration"":0,""max_spo2"":98,""sleep_rem_duration"":0,""max_hr"":91,""timezone"":8,""duration"":46,""bedtime"":1749827760,""min_spo2"":97},{""max_hr"":101,""min_hr"":78,""wake_up_time"":1749844800,""sleep_light_duration"":0,""timezone"":8,""max_spo2"":98,""bedtime"":1749836220,""duration"":143,""sleep_rem_duration"":0,""min_spo2"":94,""sleep_deep_duration"":0,""avg_hr"":88,""avg_spo2"":96,""awake_count"":0,""sleep_awake_duration"":0}],""breath_quality"":0}",1750246526
8283944169,default,daily_report,sleep,1749859200,"{""min_spo2"":94,""awake_count"":0,""total_duration"":172,""avg_hr"":88,""sleep_manually_duration"":0,""sleep_nap_duration"":172,""min_hr"":68,""sleep_score"":40,""total_body_move"":0,""total_snore_disturb"":0,""segment_details"":[{""duration"":172,""sleep_rem_duration"":0,""max_spo2"":98,""max_hr"":106,""min_spo2"":94,""sleep_awake_duration"":0,""min_hr"":68,""avg_hr"":88,""bedtime"":1749858240,""wake_up_time"":1749868560,""sleep_deep_duration"":0,""avg_spo2"":96,""sleep_light_duration"":0,""awake_count"":0,""timezone"":8}],""sleep_light_duration"":0,""breath_quality"":0,""day_sleep_evaluation"":5,""long_sleep_evaluation"":0,""total_turn_over"":0,""avg_spo2"":96,""sleep_awake_duration"":0,""total_snore"":0,""sleep_deep_duration"":0,""max_spo2"":98,""max_hr"":106,""sleep_rem_duration"":0,""sleep_trace_duration"":0,""total_long_duration"":0}",1750246533
8283944169,default,daily_report,sleep,1749945600,"{""segment_details"":[{""sleep_deep_duration"":116,""max_spo2"":99,""min_hr"":51,""max_hr"":89,""breath_quality"":94,""duration"":428,""avg_hr"":61,""min_spo2"":94,""sleep_rem_duration"":64,""avg_spo2"":97,""wake_up_time"":1749974220,""bedtime"":1749948540,""sleep_light_duration"":248,""timezone"":8,""sleep_awake_duration"":0,""awake_count"":0}],""sleep_light_duration"":248,""sleep_nap_duration"":0,""min_spo2"":94,""sleep_deep_duration"":116,""breath_quality"":94,""sleep_trace_duration"":0,""sleep_rem_duration"":64,""max_hr"":89,""total_turn_over"":0,""total_snore_disturb"":0,""avg_hr"":61,""day_sleep_evaluation"":0,""total_snore"":0,""avg_spo2"":97,""min_hr"":51,""long_sleep_evaluation"":20,""awake_count"":0,""sleep_score"":75,""total_long_duration"":428,""max_spo2"":99,""sleep_manually_duration"":0,""total_body_move"":0,""total_duration"":428,""sleep_awake_duration"":0}",1750246538
